wb2,wm7,cm1,cm8,cm9a,cm9b,cm10,ma1,ma5,ind_id,women_WM,wmweight,ta1,ta2,ta3,ta4,ta5,ta6,ta7,ta8a,ta8b,ta8c,ta8d,ta8x,ta9,ta10,ta11,ta12a,ta12b,ta12d,ta12e,ta12x,ta13,ta14,ta15,ta16,ta17
39,1,1,2,NA,NA,4,1,NA,30900503,1,0.987679151117673,1,29,2,NA,NA,2,NA,,,,,,NA,1,1,A,,,,,30,1,29,10,20
NA,2,NA,NA,NA,NA,NA,NA,NA,30900505,1,0,NA,NA,NA,NA,NA,NA,NA,,,,,,NA,NA,NA,,,,,,NA,NA,NA,NA,NA
35,1,1,2,NA,NA,2,1,NA,30900601,1,0.987679151117673,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
15,1,2,2,NA,NA,0,3,3,30900602,1,0.987679151117673,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
27,1,1,2,NA,NA,2,1,NA,30900702,1,0.987679151117673,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
22,1,2,2,NA,NA,0,1,NA,30900803,1,0.987679151117673,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
22,1,2,2,NA,NA,0,3,3,30900902,1,0.987679151117673,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
38,1,1,2,NA,NA,3,1,NA,30901002,1,0.987679151117673,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
15,1,2,2,NA,NA,0,3,3,30901004,1,0.987679151117673,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
26,1,1,2,NA,NA,1,1,NA,30901101,1,0.987679151117673,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
28,1,1,2,NA,NA,2,1,NA,30901202,1,0.987679151117673,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
22,1,2,2,NA,NA,0,1,NA,30901301,1,0.987679151117673,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
35,1,1,2,NA,NA,2,3,1,30901503,1,0.987679151117673,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
43,1,1,1,0,1,3,1,NA,30901601,1,0.987679151117673,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,35,5,5
26,1,1,2,NA,NA,1,1,NA,30901701,1,0.987679151117673,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
23,1,2,2,NA,NA,0,3,3,30901801,1,0.987679151117673,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
NA,2,NA,NA,NA,NA,NA,NA,NA,30901802,1,0,NA,NA,NA,NA,NA,NA,NA,,,,,,NA,NA,NA,,,,,,NA,NA,NA,NA,NA
23,1,2,2,NA,NA,0,1,NA,30901902,1,0.987679151117673,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
21,1,2,2,NA,NA,0,3,3,30902001,1,0.987679151117673,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
28,1,1,2,NA,NA,1,1,NA,30902101,1,0.987679151117673,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
NA,2,NA,NA,NA,NA,NA,NA,NA,30902103,1,0,NA,NA,NA,NA,NA,NA,NA,,,,,,NA,NA,NA,,,,,,NA,NA,NA,NA,NA
26,1,2,2,NA,NA,0,3,3,30902201,1,0.987679151117673,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
25,1,2,2,NA,NA,0,3,3,30902202,1,0.987679151117673,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
25,1,2,2,NA,NA,0,1,NA,30902203,1,0.987679151117673,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
39,1,1,2,NA,NA,3,1,NA,30902302,1,0.987679151117673,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
17,1,2,2,NA,NA,0,3,3,30902303,1,0.987679151117673,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
42,1,1,2,NA,NA,3,1,NA,30902402,1,0.987679151117673,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
17,1,2,2,NA,NA,0,3,3,30902404,1,0.987679151117673,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
22,1,2,2,NA,NA,0,1,NA,30902502,1,0.987679151117673,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
20,1,2,2,NA,NA,0,3,3,30902503,1,0.987679151117673,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
43,1,1,2,NA,NA,3,1,NA,31000101,1,0.7585464095310885,1,40,1,6,30,2,NA,,,,,,NA,2,NA,,,,,,NA,1,35,10,5
NA,5,NA,NA,NA,NA,NA,NA,NA,31000103,1,0,NA,NA,NA,NA,NA,NA,NA,,,,,,NA,NA,NA,,,,,,NA,NA,NA,NA,NA
29,1,2,2,NA,NA,0,3,3,31000202,1,0.7585464095310885,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
41,1,1,2,NA,NA,2,1,NA,31000301,1,0.7585464095310885,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,16,4,1
19,1,2,2,NA,NA,0,3,3,31000303,1,0.7585464095310885,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
46,1,1,2,NA,NA,1,1,NA,31000401,1,0.7585464095310885,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
35,1,1,2,NA,NA,2,1,NA,31000502,1,0.7585464095310885,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,0,NA,NA
27,1,1,2,NA,NA,2,1,NA,31000601,1,0.7585464095310885,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
48,1,1,2,NA,NA,2,1,NA,31000701,1,0.7585464095310885,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
47,1,1,2,NA,NA,3,1,NA,31000802,1,0.7585464095310885,1,13,2,NA,NA,2,NA,,,,,,NA,1,1,A,,,,,30,2,NA,NA,NA
22,1,2,2,NA,NA,0,1,NA,31000803,1,0.7585464095310885,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
40,1,1,1,1,0,3,1,NA,31000902,1,0.7585464095310885,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
19,1,2,2,NA,NA,0,3,3,31000903,1,0.7585464095310885,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
20,1,2,2,NA,NA,0,3,3,31001003,1,0.7585464095310885,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,18,0,NA
24,1,1,2,NA,NA,1,1,NA,31001202,1,0.7585464095310885,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
32,1,1,2,NA,NA,1,1,NA,31001302,1,0.7585464095310885,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
39,1,1,2,NA,NA,2,1,NA,31001402,1,0.7585464095310885,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
21,1,1,2,NA,NA,1,1,NA,31001502,1,0.7585464095310885,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
35,1,1,2,NA,NA,2,1,NA,31001601,1,0.7585464095310885,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
34,1,1,2,NA,NA,2,1,NA,31001701,1,0.7585464095310885,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
35,1,1,2,NA,NA,1,1,NA,31001802,1,0.7585464095310885,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
34,1,1,1,2,0,5,1,NA,31001902,1,0.7585464095310885,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
31,1,1,2,NA,NA,3,1,NA,31002002,1,0.7585464095310885,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,0,NA,NA
32,1,1,2,NA,NA,1,1,NA,31002101,1,0.7585464095310885,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,20,3,1
18,1,2,2,NA,NA,0,3,3,31002202,1,0.7585464095310885,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
22,1,2,2,NA,NA,0,1,NA,31002301,1,0.7585464095310885,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
31,1,1,2,NA,NA,2,1,NA,31002401,1,0.7585464095310885,1,19,1,8,30,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
42,1,1,2,NA,NA,3,1,NA,31002501,1,0.7585464095310885,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,23,0,NA
20,1,2,2,NA,NA,0,3,3,31002502,1,0.7585464095310885,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
16,1,2,2,NA,NA,0,3,3,31002503,1,0.7585464095310885,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
32,1,1,2,NA,NA,2,1,NA,31100102,1,0.7664267855136054,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
16,1,2,2,NA,NA,0,3,3,31100106,1,0.7664267855136054,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
27,1,2,2,NA,NA,0,1,NA,31100202,1,0.7664267855136054,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
25,1,1,2,NA,NA,1,1,NA,31100302,1,0.7664267855136054,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
20,1,1,2,NA,NA,1,1,NA,31100501,1,0.7664267855136054,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
43,1,1,2,NA,NA,2,3,1,31100701,1,0.7664267855136054,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
20,1,2,2,NA,NA,0,3,3,31100702,1,0.7664267855136054,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
24,1,1,2,NA,NA,2,1,NA,31100802,1,0.7664267855136054,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
28,1,1,2,NA,NA,1,1,NA,31100902,1,0.7664267855136054,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
31,1,1,2,NA,NA,2,1,NA,31101002,1,0.7664267855136054,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,18,0,NA
41,1,1,2,NA,NA,3,3,1,31101201,1,0.7664267855136054,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
22,1,2,2,NA,NA,0,1,NA,31101202,1,0.7664267855136054,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
20,1,2,2,NA,NA,0,3,3,31101301,1,0.7664267855136054,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
NA,2,NA,NA,NA,NA,NA,NA,NA,31101504,1,0,NA,NA,NA,NA,NA,NA,NA,,,,,,NA,NA,NA,,,,,,NA,NA,NA,NA,NA
29,1,1,2,NA,NA,1,1,NA,31101508,1,0.7664267855136054,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
27,1,1,2,NA,NA,2,1,NA,31101601,1,0.7664267855136054,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,0,NA,NA
40,1,1,1,0,1,4,1,NA,31101702,1,0.7664267855136054,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
NA,2,NA,NA,NA,NA,NA,NA,NA,31101802,1,0,NA,NA,NA,NA,NA,NA,NA,,,,,,NA,NA,NA,,,,,,NA,NA,NA,NA,NA
18,1,1,2,NA,NA,1,1,NA,31101804,1,0.7664267855136054,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,15,10,2
19,1,2,2,NA,NA,0,1,NA,31101904,1,0.7664267855136054,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
26,1,1,2,NA,NA,2,1,NA,31102002,1,0.7664267855136054,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
22,1,1,1,0,1,2,1,NA,31102102,1,0.7664267855136054,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
46,1,1,2,NA,NA,2,1,NA,31102201,1,0.7664267855136054,1,20,2,NA,NA,2,NA,,,,,,NA,1,1,A,,,,,30,1,45,10,1
35,1,1,2,NA,NA,2,1,NA,31102302,1,0.7664267855136054,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
30,1,1,1,1,2,7,1,NA,31102502,1,0.7664267855136054,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
35,1,1,2,NA,NA,3,1,NA,31200102,1,0.6619412588947585,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,18,0,NA
20,1,2,2,NA,NA,0,1,NA,31200202,1,0.6619412588947585,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
24,1,1,2,NA,NA,1,1,NA,31200301,1,0.6619412588947585,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
22,1,1,2,NA,NA,1,1,NA,31200402,1,0.6619412588947585,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
42,1,1,2,NA,NA,3,1,NA,31200502,1,0.6619412588947585,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
28,1,1,2,NA,NA,2,1,NA,31200602,1,0.6619412588947585,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
29,1,1,2,NA,NA,1,1,NA,31200608,1,0.6619412588947585,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
33,1,2,2,NA,NA,0,3,3,31200610,1,0.6619412588947585,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
38,1,1,1,0,1,5,1,NA,31200702,1,0.6619412588947585,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
19,1,2,2,NA,NA,0,3,3,31200703,1,0.6619412588947585,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
17,1,2,2,NA,NA,0,3,3,31200704,1,0.6619412588947585,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
16,1,2,2,NA,NA,0,3,3,31200705,1,0.6619412588947585,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
15,1,2,2,NA,NA,0,3,3,31200706,1,0.6619412588947585,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
19,1,2,2,NA,NA,0,3,3,31200904,1,0.6619412588947585,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
40,1,1,2,NA,NA,4,1,NA,31201002,1,0.6619412588947585,1,20,1,1,10,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
28,1,1,2,NA,NA,2,1,NA,31201101,1,0.6619412588947585,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
30,1,1,2,NA,NA,2,1,NA,31201202,1,0.6619412588947585,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
49,1,1,1,1,1,6,1,NA,31201301,1,0.6619412588947585,1,15,1,4,30,2,NA,,,,,,NA,2,NA,,,,,,NA,1,20,10,2
30,1,1,2,NA,NA,2,1,NA,31201306,1,0.6619412588947585,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
46,1,1,2,NA,NA,3,1,NA,31201402,1,0.6619412588947585,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
24,1,1,2,NA,NA,1,1,NA,31201403,1,0.6619412588947585,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
18,1,2,2,NA,NA,0,3,3,31201404,1,0.6619412588947585,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
19,1,1,2,NA,NA,1,1,NA,31201503,1,0.6619412588947585,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
35,1,1,2,NA,NA,2,1,NA,31201601,1,0.6619412588947585,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
45,1,1,2,NA,NA,4,1,NA,31201702,1,0.6619412588947585,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
22,1,2,2,NA,NA,0,3,3,31201703,1,0.6619412588947585,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
19,1,2,2,NA,NA,0,3,3,31201704,1,0.6619412588947585,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
25,1,1,2,NA,NA,2,1,NA,31201901,1,0.6619412588947585,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
30,1,1,2,NA,NA,4,1,NA,31202101,1,0.6619412588947585,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
39,1,1,2,NA,NA,3,1,NA,31202201,1,0.6619412588947585,1,34,1,2,10,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
19,1,2,2,NA,NA,0,3,3,31202203,1,0.6619412588947585,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,1,16,0,NA
35,1,1,2,NA,NA,1,1,NA,31202301,1,0.6619412588947585,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
32,1,1,2,NA,NA,2,1,NA,31202402,1,0.6619412588947585,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
49,1,1,2,NA,NA,5,1,NA,31202502,1,0.6619412588947585,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
NA,2,NA,NA,NA,NA,NA,NA,NA,31202503,1,0,NA,NA,NA,NA,NA,NA,NA,,,,,,NA,NA,NA,,,,,,NA,NA,NA,NA,NA
16,1,2,2,NA,NA,0,3,3,31202505,1,0.6619412588947585,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
NA,2,NA,NA,NA,NA,NA,NA,NA,31300107,1,0,NA,NA,NA,NA,NA,NA,NA,,,,,,NA,NA,NA,,,,,,NA,NA,NA,NA,NA
22,1,1,2,NA,NA,2,1,NA,31300109,1,1.123164454135968,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
18,1,1,2,NA,NA,1,1,NA,31300112,1,1.123164454135968,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
20,1,1,2,NA,NA,1,1,NA,31300204,1,1.123164454135968,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
46,1,1,1,1,0,6,1,NA,31300402,1,1.123164454135968,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
26,1,1,1,0,1,2,1,NA,31300403,1,1.123164454135968,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
20,1,2,2,NA,NA,0,1,NA,31300405,1,1.123164454135968,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
38,1,1,2,NA,NA,4,1,NA,31300501,1,1.123164454135968,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
34,1,1,2,NA,NA,3,1,NA,31300604,1,1.123164454135968,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
30,1,1,2,NA,NA,2,1,NA,31300608,1,1.123164454135968,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
47,1,1,2,NA,NA,7,1,NA,31300702,1,1.123164454135968,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
38,1,1,2,NA,NA,4,1,NA,31300802,1,1.123164454135968,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
26,1,1,2,NA,NA,3,1,NA,31300904,1,1.123164454135968,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
NA,2,NA,NA,NA,NA,NA,NA,NA,31301102,1,0,NA,NA,NA,NA,NA,NA,NA,,,,,,NA,NA,NA,,,,,,NA,NA,NA,NA,NA
NA,2,NA,NA,NA,NA,NA,NA,NA,31301202,1,0,NA,NA,NA,NA,NA,NA,NA,,,,,,NA,NA,NA,,,,,,NA,NA,NA,NA,NA
36,1,1,2,NA,NA,4,1,NA,31301208,1,1.123164454135968,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
30,1,1,2,NA,NA,2,1,NA,31301213,1,1.123164454135968,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
30,1,1,2,NA,NA,2,1,NA,31301304,1,1.123164454135968,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
47,1,1,2,NA,NA,2,1,NA,31301402,1,1.123164454135968,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
27,1,1,2,NA,NA,3,1,NA,31301404,1,1.123164454135968,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
25,1,1,1,0,1,2,1,NA,31301409,1,1.123164454135968,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
40,1,1,1,1,0,5,1,NA,31301412,1,1.123164454135968,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
15,1,2,2,NA,NA,0,3,3,31301413,1,1.123164454135968,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
36,1,1,2,NA,NA,3,1,NA,31301417,1,1.123164454135968,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
15,1,2,2,NA,NA,0,3,3,31301418,1,1.123164454135968,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
33,1,1,1,1,0,5,1,NA,31301422,1,1.123164454135968,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
15,1,2,2,NA,NA,0,1,NA,31301503,1,1.123164454135968,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
33,1,1,2,NA,NA,4,1,NA,31301602,1,1.123164454135968,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
15,1,2,2,NA,NA,0,3,3,31301603,1,1.123164454135968,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
37,1,1,2,NA,NA,3,1,NA,31301702,1,1.123164454135968,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
26,1,1,2,NA,NA,3,1,NA,31301804,1,1.123164454135968,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
41,1,1,2,NA,NA,2,1,NA,31301902,1,1.123164454135968,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
43,1,1,2,NA,NA,2,1,NA,31302001,1,1.123164454135968,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
29,1,1,2,NA,NA,3,1,NA,31302006,1,1.123164454135968,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
44,1,1,1,4,3,11,1,NA,31302102,1,1.123164454135968,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
44,1,1,2,NA,NA,6,1,NA,31302202,1,1.123164454135968,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
38,1,1,2,NA,NA,3,1,NA,31302302,1,1.123164454135968,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
16,1,1,2,NA,NA,1,1,NA,31302304,1,1.123164454135968,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
25,1,1,2,NA,NA,3,1,NA,31302402,1,1.123164454135968,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
16,1,2,2,NA,NA,0,3,3,31302403,1,1.123164454135968,2,NA,NA,NA,NA,2,NA,,,,,,NA,2,NA,,,,,,NA,2,NA,NA,NA
